domain,ranking,mld_res,mld.ps_res,card_rem,ratio_Rrem,ratio_Arem,jaccard_RR,jaccard_RA,jaccard_AR,jaccard_AA,jaccard_ARrd,jaccard_ARrem,label
passivemobilemoneymachine.com/Paypal_Virefication/01f9b721a84d45bbaf6740a69b03ad15/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,9,194.666667,200.333333,0,0,0,0,0,0.813776,1
passivemobilemoneymachine.com/Paypal_Virefication/8f66149e87ebbb565d628f976fe09efa/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,9,194.666667,200.333333,0,0,0,0,0,0.813776,1
endahwidowati.com/account/index.php,10000000,0,0,3,222,237,0,0,0,0,0,0.804718,1
www.proves-winged.tk/login.asp?,10000000,0,0,2,402.5,416.5,0,0,0,0,0,0.848758,1
positype.com/about/aol/update.php,10000000,0,0,4,175.5,170,0,0,0,0,0,0.774069,1
www.saintjohnlutheran.org/remax/index.htm,10000000,0,0,3,53.666667,44,0,0,0,0,0,0.583784,1
gwj194.internetdsl.tpnet.pl:84/eBayISAPI.dll.htm?co_partnerId=2&siteid=0&UsingSSL=1,10000000,1,0,6,34.833333,34,0.004739,0,0.004762,0,0.666667,0.757447,1
metalica.cl/comunidad/media/system/js/.eZa-yIPIllnInruhttp.www.eaY.c0m/,10000000,1,0,7,93.857143,102.857143,0.001486,0.001359,0.001493,0.001364,0.823529,0.76087,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code100/security/login.php,547861,0,0,15,178.066667,181.733333,0,0,0,0,0,0.803207,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code15/security/login.php,547861,0,0,15,178.066667,181.733333,0,0,0,0,0,0.803207,1
passivemobilemoneymachine.com/Paypal_Virefication/01f9b721a84d45bbaf6740a69b03ad15/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,10,179.3,183,0,0,0,0,0,0.810595,1
passivemobilemoneymachine.com/Paypal_Virefication/796c8b705a7a52b05d512539f12dbd41/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,10,179.3,183,0,0,0,0,0,0.810595,1
bosungcanada.com/bbs/table/board_0/upload/co-operativeinvestments.co.uk.htm,10000000,0,0,7,67.571429,67.714286,0,0,0,0,0,0.750462,1
hotelkutno.blo.pl/out.php?url=www.free.items.blo.pl&amp;alias_id=33567714,390156,1,0,9,310.555556,326.111111,0.005725,0.003741,0.00322,0.003066,0.5625,0.8466,1
wedontpaintmurals.com/paypal-confirm/,10000000,0,0,2,46.5,35,0,0,0,0,0,0.663265,1
hotelkutno.blo.pl/out.php?url=www.free-itemki.blo.pl&amp;alias_id=33567717,390156,1,0,9,309.222222,325.666667,0.005749,0.003747,0.003234,0.003071,0.5625,0.844416,1
zzzinn.com/www.paypal.co.il/israel/06282818e091d0d3faee8d9384d85353843faee8d9384d85353843ae3ae091d0d3faee8d938/logrun.htm?d80a13c0db1f8e263663d3faee8d9384d85353843a619606282818e091d0fb66ac5db93ccd1b57fe4803d8555feefb66ac5db93ccd1b57fe4803d8555fee,10000000,0,0,7,61.714286,60.714286,0,0,0,0,0,0.677104,1
www.remembermargo.com/rm/redirection-cielo.html.htm,10000000,0,0,4,81.75,79.75,0,0,0,0,0,0.830028,1
www.battled3.tk/login.asp?ref=us.battle.net/account/management2Findex.xml&amp;app=bam,10000000,0,0,12,160.75,162.5,0,0,0,0,0,0.776099,1
www.wfuniforms.com/images/left/index.htm,10000000,0,0,4,64.25,59.5,0,0,0,0,0,0.749117,1
seguridadceco.com/xmlrpc/ssl/Gx55AA011055_ssh/Gx55AA011055_ssh/n=1057923584&amp;fid=5c8a45349a8427f921358a42650ce4b/rd0306sv0v0xxx25_DosIgn_ssl=cgi_025553/,10000000,0,0,5,24.4,17.6,0,0,0,0,0,0.653543,1
qualitycleaningatlanta.com/wp-includes/js/crop/index/index/index/index/index/index/gon.php,10000000,0,0,5,116.6,118.2,0,0,0,0,0,0.82866,1
diagsv7.com/html/dp1207-xforex.htm,10000000,0,0,3,110.333333,106,0,0,0,0,0,0.838527,1
passivemobilemoneymachine.com/Paypal_Virefication/01f9b721a84d45bbaf6740a69b03ad15/,10000000,0,0,2,0,0,0,0,0,0,0,0,1
passivemobilemoneymachine.com/Paypal_Virefication/,10000000,0,0,2,0,0,0,0,0,0,0,0,1
passivemobilemoneymachine.com/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
www.paypal.com.wpjsvx0ljnxvxd5pnczgk3olpztff9uzs7egwrv1gcepixsc355ujwinqirag9.adityacalibrationservice.com/,10000000,0,0,3,109.666667,102,0,0,0,0,0,0.693333,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code15/security/,547861,0,0,14,159.571429,161.857143,0,0,0,0,0,0.777251,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/,547861,0,0,11,140.818182,138.181818,0,0,0,0,0,0.77194,1
passivemobilemoneymachine.com/Paypal_Virefication/17cedd085cca8ef8f2cb936474cc03b7/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,10000000,0,0,9,194.666667,200.333333,0,0,0,0,0,0.813776,1
paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code8/security/login.php,547861,0,0,15,178.066667,181.733333,0,0,0,0,0,0.803207,1
hassanalsheikh.com/wp-content/plugins/cforms/Paypal.Us/,10000000,0,0,4,47.5,40.25,0,0,0,0,0,0.746269,1
www.remax-offer.com/login/,10000000,0,0,1,748,786,0,0,0,0,0,0.859394,1
www.remax-offer.com/login,10000000,0,0,1,748,786,0,0,0,0,0,0.859394,1
parsunit.com//img/openImg/social_net/agent/realtor.htm,390437,0,0,7,74.142857,75,0,0,0,0,0,0.683871,1
tinyurl.com/btdk39c,656,1,1,1,0,0,0,0,0,0,0.44,0,1
traviantx.xzn.ir/index.html,29788,1,0,2,179,181.5,0,0,0,0,0.909091,0.811558,1
hassanalsheikh.com/wp-content/wppa-depot/admin/www.paypal.com/restore.php,10000000,0,0,9,107,101.777778,0,0,0,0,0,0.770971,1
hassanalsheikh.com/wp-content/plugins/cforms/Paypal.Us/Thanks.php,10000000,0,0,6,108,106.166667,0,0,0,0,0,0.827881,1
euodoo-recycle.co.uk/fileslist.php,10000000,0,0,3,302.333333,329,0,0,0,0,0,0.814176,1
home.comcast.net/~lgheye/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex4.html,183,1,1,10,86.1,90.1,0.006508,0.007284,0.005612,0.006452,0.522388,0.722385,1
home.comcast.net/~d.stillabower/ISAPIdllCustomerSupaaport&ambaybuyerprotec4tionpolicie564509sindexha.html,183,1,1,9,84.222222,84.666667,0.006098,0.00729,0.00507,0.006313,0.522388,0.723356,1
resolution.center.aspserver.net/cgi-bin/,10000000,0,0,3,41.666667,37.333333,0,0,0,0,0,0.705036,1
hassanalsheikh.com/wp-content/wppa-depot/admin/www.paypal.com/authwebscr.htm,10000000,0,0,11,89,81.909091,0,0,0,0,0,0.690647,1
2099714.sites.myregisteredsite.com/suspended.php,20450,0,0,2,230.5,240,0,0,0,0,0,0.852362,1
www.infocamisas.com/smart/webscr.php,10000000,0,0,4,238.25,243.25,0,0,0,0,0,0.762123,1
www.dzpubliker.com/paypal-com.us.webscrlcmdl.login.submit.dispatch.5885d80a/dir.php,10000000,0,0,10,190.5,191.3,0,0,0,0,0,0.816365,1
nexusnovus.com/aa/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
senyo.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,10000000,1,0,5,162.2,165.6,0,0,0,0,0.857143,0.843645,1
www.healthandwellbeings.net/wp-content/themes/twentyeleven/languages/ter/aol/costor/ubdet/inde.htm?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,10000000,0,0,15,89.066667,83.933333,0,0,0,0,0,0.771331,1
medo.0fees.net/,25715,1,1,0,0,0,0,0,0,0,0.5,0,1
71102paypal42654.teas111.com/wrtb5U82La.php?3oqdx6NJLr4tY40VavXzRZLmLFka7dt8jFKL5ffS7MFN2a1t5ZCPq1mQMsDROTRIEGkZ6YNsY8QYL4K0IrnXTxlJ9ai5X0rJCsEi,10000000,0,0,7,62.428571,65.714286,0,0,0,0,0,0.853306,1
gcamcam.info/remax-properties.com/remax,10000000,0,0,3,85,71.666667,0,0,0,0,0,0.604096,1
gcamcam.info/remax-properties.com/remax/,10000000,0,0,3,85,71.666667,0,0,0,0,0,0.604096,1
merchantcityyoga.com/media/www.paypal.com/,10000000,0,0,4,131.5,129.75,0,0,0,0,0,0.713115,1
54661paypal97844.teas111.com/Ub3gY3XbNt.php?R72SxAKSw2EimQtn1kxO4XyYXDRUlvqlN35inBMTtCvB2ZRARzs1GOd0AsLqWvVZ25TAwxRP2ASH9lqH2He1iSoblcFdNf1VgDyh,10000000,0,0,7,62.428571,65.714286,0,0,0,0,0,0.853306,1
shylands.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,10000000,0,0,5,162.2,165.6,0,0,0,0,0,0.843645,1
74634paypal15794.teas111.com/978SGe6FdV.php?DTaSyZWbEdEZOrOuLy3KzJFzTqDZXqkLDYEDEr190BQlbmvRs7QW06iGfisMeOETP7XGc8UUJJQNtG86YFz3Zgou0MWaaC7VXcLA,10000000,0,0,6,72.833333,76.666667,0,0,0,0,0,0.853306,1
53913paypal34640.teas111.com/XczXBUtt7f.php?KzKKyRwGS2o9rbWZGn5mMySh6HCYA0b75Rpx3CdCPOJTT7RLiAWO5AZ8kYAcjY5IHVfv7ijB8h88zoimrzTZYsjwOeBlWgCwU9oR,10000000,0,0,7,62.428571,65.714286,0,0,0,0,0,0.853306,1
34975paypal42002.teas111.com/K8f4IT2uDg.php?vTES36Ae4oNIEG619pLGX5dqdHBXNSQE8RN3VkWJAdSCV6HM87oWwg5ttD1ZORDJc7WIefZ2xW01uINe83t55lIMxEgJOmT29pqU,10000000,0,0,7,62.428571,65.714286,0,0,0,0,0,0.853306,1
brodka.nago.blo.pl/out.php?url=www.tibia.com.subtopic.forum.blo.pl&alias_id=33567796,390156,1,0,11,136.454545,137.818182,0.01066,0.007232,0.005996,0.005937,0.5625,0.827377,1
pyuthansamachar.com/np/Paypal_Virefication/741f85e09681ab7d07cdbad92235ec1e/,10000000,0,0,2,0,0,0,0,0,0,0,0,1
beautymeworld.com/login/Remax/,10000000,0,0,2,397.5,405,0,0,0,0,0,0.834286,1
beautymeworld.com/login/Remax,10000000,0,0,2,397.5,405,0,0,0,0,0,0.834286,1
'justoneofthosethings.co.uk/bahi\%20paypal/secure-code4/security/login.php',10000000,0,0,7,281.285714,295.285714,0,0,0,0,0,0.833712,1
praic.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,10000000,1,0,5,162.2,165.6,0,0,0,0,0.75,0.843645,1
8139paypal43729.teas111.com/PRm7SgIWsB.php?Tw9R1SNHc5WhcqlOZHBYDZcv3BlTfwxk6d4aOzNDAUe0VJonqdmp3CDyAI4kEgYVy8zwE21oRE5IF19TWKb8wGGOKFrAziuFNTYK,10000000,0,0,7,62.428571,65.714286,0,0,0,0,0,0.853306,1
lumenamusic.co.uk/wp-includes/aol.com/update.htm,10000000,0,0,5,73,57.2,0,0,0,0,0,0.580097,1
buytradeselltradingpost.com/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
rollershutter-direct.com/60d21bfab1ade33a41985ca86e9919c9/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
'justoneofthosethings.co.uk/bahi\%20paypal/secure-code145/security/login.php',10000000,0,0,7,281.285714,295.285714,0,0,0,0,0,0.833712,1
paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/0849f92bfc666057aea229286e4513bd/,10000000,0,0,10,156.7,154.3,0,0,0,0,0,0.778159,1
paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/,10000000,0,0,10,156.7,154.3,0,0,0,0,0,0.778159,1
balihdxzv.php5.cz/ooxo/iiaolup.htm,258285,1,0,3,40,19,0.014599,0.027027,0.014706,0.027397,0.761905,0.416,1
wooperformance.com/components/com_mailto/page_data.capitec.data/,10000000,0,0,6,70.666667,73.5,0,0,0,0,0,0.696078,1
www.soymarketero.com/wp-content/themes/Avenue/cache/eBayISAPI.html?,10000000,0,0,6,76.333333,71.5,0,0,0,0,0,0.781124,1
gh2325.hyperphp.com/feedback/feedback.html,426148,0,0,2,145,143.5,0,0,0,0,0,0.83758,1
www.hotpennystocktowatch.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
eczemaherpeticum.skindisordersinfo.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.ron1hope.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.golfmkt.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.theorderangel.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.itsgolfersworld.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.workfromhomecooloffers.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.winthelotteryinfo.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.doggie-school.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.premiumcentral.us/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.warriorspiritcenter.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.instantmobilemoneymaker.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.thesmileforsuccess.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.myred19.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.indesmoineslocalarea.com/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.nk-shouseofstuff.net/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
appliancerepair.inteignmoutharea.co.uk/~lmafamor/www.paypal.com.au/webscr.php,10000000,0,0,8,155.625,152.875,0,0,0,0,0,0.755334,1
www.paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/dcbb1137ac4fc5105b0a7a9c56e1db52/,10000000,0,0,11,152.636364,151.272727,0,0,0,0,0,0.781034,1
paypal.com.uscgi-bin.webscr.cmd.login-submit.dispatch.97c8e6d0d14f43b296fdbdb6189c802954b1267956048.suenacristo.com/99b0958f265bf05c6e9413f9ea005fb1/,10000000,0,0,10,156.7,154.3,0,0,0,0,0,0.778159,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/a945c25dfe14fae63cd78d32be9dd52d/wbsccr.htm?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365ee84938712f9a6bcd84a04c8c2b8ca62ee84938712f9a6bcd84a04c8c2b8ca62,10000000,0,0,13,46.769231,40.230769,0,0,0,0,0,0.693114,1
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/8bb2c98e80c780e4bd0c554486b4355e/wbsccr.htm?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365ee84938712f9a6bcd84a04c8c2b8ca62ee84938712f9a6bcd84a04c8c2b8ca62,10000000,0,0,13,46.769231,40.230769,0,0,0,0,0,0.693114,1
www.driveways-som.com/old_aol.1.3/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,10000000,0,0,5,162.2,165.6,0,0,0,0,0,0.843645,1
www.ambmarques.com/~mpseu/l/,10000000,0,0,1,26,9,0,0,0,0,0,0.296296,1
dhoso.com/.confirm/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5cf719fcd33c03df0325a8492517cd170cf719fcd33c03df0325a8492517cd170,10000000,0,0,8,221.875,226.75,0,0,0,0,0,0.812626,1
www.bancadenoticias.com/~mpseu/l/,10000000,0,0,1,26,9,0,0,0,0,0,0.296296,1
ppldamansao.developmotion.net/~mpseu/l/,10000000,0,0,1,26,9,0,0,0,0,0,0.296296,1
v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess4/rbunxcgi/,362028,0,0,8,144.75,147.25,0,0,0,0,0,0.743284,1
v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess3/rbunxcgi/,362028,0,0,8,144.75,147.25,0,0,0,0,0,0.743284,1
v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess2/rbunxcgi/,362028,0,0,8,144.75,147.25,0,0,0,0,0,0.743284,1
v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/,362028,0,0,8,159.25,162.625,0,0,0,0,0,0.745763,1
www.paypal.com.cgi-bin-webscr.cmd-login-submit-dispatch-5885d80a13c0db1f8e263663d.sakongroup.net/en-us/en/204acdeb34d713e4aeb264f790a8454b/,10000000,0,0,7,123,117.857143,0,0,0,0,0,0.689379,1
www.paypal.com.cgi-bin-webscr.cmd-login-submit-dispatch-5885d80a13c0db1f8e263663d.sakongroup.net/en-us/en/,10000000,0,0,7,123,117.857143,0,0,0,0,0,0.689379,1
promocoesvoegol.endoftheinternet.org/voegol.php,10000000,0,0,2,223.5,234,0,0,0,0,0,0.852227,1
lafaomega.nl/cgibin/nl/index.php,10000000,0,0,3,177.666667,185,0,0,0,0,0,0.825503,1
home.comcast.net/~arucker/ISAPIdllCustomerSupaaport&amp;ambaybuyerprotec4tionpolicie564509sindexha.html,183,1,1,9,84.222222,85.333333,0.006098,0.007238,0.00507,0.006266,0.522388,0.728199,1
'justoneofthosethings.co.uk/bahi\%20paypal/secure-code4/security/',10000000,0,0,5,156.8,164.2,0,0,0,0,0,0.7618,1
'justoneofthosethings.co.uk/bahi\%20paypal/',10000000,0,0,2,49.5,37.5,0,0,0,0,0,0.673077,1
thewhiskeydregs.com/wp-content/themes/widescreen/includes/temp/smiless/?84784787824HDJNDJDSJSHD//2724782784/,10000000,0,0,6,30.333333,25.333333,0,0,0,0,0,0.739583,1
thewhiskeydregs.com/wp-content/themes/widescreen/includes/temp/smiless/,10000000,0,0,6,30.333333,25.333333,0,0,0,0,0,0.739583,1
'x.jmxded233.net/y.z?l=http\%3a\%2f\%2fwww.aa.com\%2fcontactaa&amp;r=1142588167&amp;d=380557&amp;p=1&amp;t=h',10000000,0,0,5,59.8,51,0,0,0,0,0,0.573864,1
arcot6.mcsecurec.com/,10000000,0,0,0,0,0,0,0,0,0,0,0,1
ns1.jayshreeindia.in/icons/.reg/secure.regions.com/System/index.html,10000000,0,0,8,118.375,119,0,0,0,0,0,0.740605,1
ns1.jayshreeindia.in/icons/.reg/secure.regions.com/System/index.php,10000000,0,0,8,139.875,143,0,0,0,0,0,0.761089,1
bplprojekt.pl/files/index.html,10000000,0,0,3,168,170,0,0,0,0,0,0.823741,1
motocarson.com/secure.kijiji.ca/SignIn/,10000000,0,0,3,31.666667,28.666667,0,0,0,0,0,0.560345,1
strippokerdollars.com/wp-includes/Redirect.php,10000000,0,0,3,207.666667,213.666667,0,0,0,0,0,0.845255,1
www.distribuzione-informatica.it/admin/uploads/open24onlinesecure/open24onlinesecure/login.aspx.htm,10000000,0,0,8,478.375,507.75,0,0,0,0,0,0.861491,1
'justoneofthosethings.co.uk/bahi\%20paypal/secure-code0/security/login.php',10000000,0,0,7,281.285714,295.285714,0,0,0,0,0,0.833712,1
jornalo2.com.br/nowsignnowonebaysigninowsiginnow/index.html.htm,10000000,0,0,7,112.571429,100.857143,0,0,0,0,0,0.713303,1
www.colombopaesedelicias.com.br/images/securechaseaccountchase.com/index.html,10000000,0,0,7,130.142857,122.714286,0,0,0,0,0,0.701923,1
us.battle.net.login.pandaria-blizzard.net/login.asp,10000000,0,0,4,285,293,0,0,0,0,0,0.785328,1
'www.battled3.tk/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement2Findex.xml&amp;app=bam',10000000,0,0,14,120.928571,121.214286,0,0,0,0,0,0.761039,1
www.cad4589.fav.cc/Nova/cielo/index.html?Primeiro-erro,35600,1,0,7,83.714286,84.714286,0.003311,0.004918,0.001681,0.003328,0.5,0.757079,1
www.cad4589.fav.cc/Nova/index3.html,35600,1,0,4,135.75,138.75,0.003565,0.005245,0.001812,0.003552,0.5,0.765273,1
www.zachod.pl/wp-content/plugins/hyper-cache/?/aol.com/hotmail.com/gmail.com/comcast.com/index.php,10000000,1,0,11,113,100.181818,0.0008,0.000902,0.000801,0.000903,0.75,0.731905,1
www.cad4589.fav.cc/Nova/index2.html,35600,1,0,4,135.75,138.75,0.003565,0.005245,0.001812,0.003552,0.5,0.765273,1
www.cad4589.fav.cc/Nova/cielo/index.html,35600,1,0,5,113,115,0.003431,0.005068,0.001742,0.003431,0.5,0.756549,1
v-27-120-105-164.ub-freebit.net/www1.royalbank.com/cgi-bin/rbaccess5/rbunxcgi/,362028,0,0,8,144.75,147.25,0,0,0,0,0,0.743284,1
5stteam.ru/shmario/scripts/admin/NF-Eletronica.php,10000000,0,0,5,125.4,126.4,0,0,0,0,0,0.819364,1
standard-invfin.com/cute/us.match.com-login.php,10000000,0,0,5,288.2,294,0,0,0,0,0,0.836593,1
off.st/mailadmin,10000000,1,0,2,403.5,390,0,0,0.002188,0.002255,0.729508,0.83045,1
mcdonaldmeats.com.au/neon/matrix/turcia/,10000000,0,0,4,33.5,25.5,0,0,0,0,0,0.661972,1
standard-invfin.com/massive/us.match.com-login.php,10000000,0,0,5,281,286.4,0,0,0,0,0,0.836246,1
beam.to/3912,370308,1,1,0,0,0,0,0,0,0,0.677419,0,1
docs.google.com/spreadsheet/viewform?formkey=dDFNbWxwZi1VZVZ6YVY3RDl0Tm9YQXc6MQ,1,1,1,6,71.166667,78.666667,0.028235,0.032239,0.027365,0.031432,0.886969,0.696226,1
lsiberereseerve.com/llllllllibertyreserve.com/verify.php,10000000,0,0,7,97.714286,93.142857,0,0,0,0,0,0.762533,1
docs.google.com/a/poli.ufrj.br/spreadsheet/viewform?formkey=dDFNbWxwZi1VZVZ6YVY3RDl0Tm9YQXc6MQ,1,1,1,8,56.375,61.625,0.027842,0.031854,0.026979,0.031052,0.886969,0.700901,1
kalsiestate.com/cache/Cielo/index.html,10000000,0,0,4,108.5,106.25,0,0,0,0,0,0.756646,1
omega-elevators.com/~starlife/system/Danois.technique.haster.urgent.help.confirm/auth_user/bins/auth0user.cgidate=354397671245442/pay_form_ec_cvv2.html,10000000,0,0,18,86.5,87.444444,0,0,0,0,0,0.74721,1
mail.accounts.validation-users.le-cv.com/,10000000,0,0,2,400,385.5,0,0,0,0,0,0.837427,1
www.yato.pl/wp-content/plugins/wp-realtime-sitemap/language/logins/signonSetup.php,306130,1,0,9,85.666667,83.777778,0.001282,0.001311,0.001284,0.001312,0.9,0.81764,1
easternlegacy.com/modules/FileManager/page_capitec_page.htm/,10000000,0,0,5,36.6,34.2,0,0,0,0,0,0.638889,1
atdf.de/wp-includes/js/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e1e6eb7c3cb46b4e4a861f9fc1d38506a1e6eb7c3cb46b4e4a861f9fc1d38506a,10000000,0,0,8,220.75,226.875,0,0,0,0,0,0.816844,1
www.logi-worofnorra.tk/login.asp,10000000,0,0,2,402.5,416.5,0,0,0,0,0,0.848758,1
home.comcast.net/~igoforg/aza/1.html,183,1,1,2,712.5,830.5,0.003362,0.003484,0.002747,0.002957,0.522388,0.730791,1
nizarkhalili.com/root/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436569905a3104029cd88dc87c4ba0c7f18d69905a3104029cd88dc87c4ba0c7f18d,10000000,0,0,7,85.142857,82.857143,0,0,0,0,0,0.803681,1
turismromania.info/wp-content/themes/twentyten/images/,10000000,0,0,5,58.2,52.4,0,0,0,0,0,0.728125,1
www.taezny.ru/modules/mod_login/www.nets.eu/dk-da/Pages/default.aspx/,10000000,0,0,8,127.75,131,0,0,0,0,0,0.822183,1
www.ihr-einkauf.com/ie_bilder/Files/files/customer/login/logout/,10000000,0,0,6,167.333333,171.5,0,0,0,0,0,0.856621,1
ryfo.org/www.paypal.com/index.php?cmd=_login-submit&dispatch=5885d80a13c0db1f998ca054efbdf2c25fe4a05bcb33bff68c4fe49456517e3e,10000000,0,0,9,186.333333,188.888889,0,0,0,0,0,0.830352,1
easternlegacy.com/thumbnails/deposit_ibank.capitec.dept./inpact_pageout.info/,10000000,0,0,9,49.666667,48.222222,0,0,0,0,0,0.662264,1
easternlegacy.com/caurina/transitions/properties/secure_capitec_secure/,10000000,0,0,6,29.666667,25,0,0,0,0,0,0.592233,1
member.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.befemelle.com/,10000000,0,0,14,67.285714,61.5,0,0,0,0,0,0.666359,1
www.mpiturbo.com/form/use/fr1/form1.html,10000000,0,0,4,407.75,467.5,0,0,0,0,0,0.736607,1
akasyasesli.com/css/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e4151edd874cc067a1b75381736f118e64151edd874cc067a1b75381736f118e6,10000000,0,0,8,242.125,247.875,0,0,0,0,0,0.820715,1
